userId,age,gender,registrationDate,languageCode,countryCode,emailContactable,postalContactable,postalCode,numberChildren,lastActivityDate,reactivationValue,toothBrushType,detergentType,MrPropreTrier,AntikalTrier,ArielTrier,DashTrier,scentLover,petOwner,ecoInterest,closestShop,washDishes
use_MRaDc62bYNKC5cgnzm51TzdiGwS,30,F,2015-08-31T23:05:35Z,fr,FRA,True,True,59195,0,2020-11-13T18:21:07.019256Z,Active,Manual,Liquid,,,,,NonUser,Yes,Very high,,Hand
use_vuc8mluwDBmIJe7etxp1TzdpA6Q,51,F,2007-10-24T00:00:00Z,fr,FRA,True,True,59112,0,2020-09-23T11:34:57.257161Z,Lapsing,Manual,Liquid,,,,,Medium,Yes,Medium,,Hand
use_8x6GowW2BGYKcyTftfV1Tze5di5,58,F,2017-12-29T14:12:08Z,fr,FRA,True,True,02880,,2021-04-08T19:19:50.66864Z,Active,Electric,,,,,,,No - maybe future,High,,Hand
use_rEhw7me0BBdHGinBWRn1TzfCseW,48,F,2017-02-21T13:12:21Z,fr,FRA,True,True,86530,2,2020-12-28T19:15:38.549515Z,Active,Manual,Liquid,Known Trier,,,,Medium,No - maybe future,High,,Hand
use_jOzoVPcxeZYZsoDD3a51TzdicJG,66,F,2017-12-30T10:51:54Z,fr,FRA,True,True,60700,0,2021-04-16T08:50:17.80572Z,Active,Manual,Liquid,,,,,Low,Yes,,,Hand
use_mskKyC6daSwsdYVul0t1Tze0XlP,48,F,2018-03-16T08:59:20Z,fr,FRA,False,True,59000,2,2020-08-11T15:36:21.129161Z,Lapsed,Manual,Liquid,,,,,High,Yes,High,3. SuperMarket,Auto
use_76YiLvIt2q34VsNLFvc1Tzdh6ys,30,F,2008-11-03T00:00:00Z,fr,FRA,True,True,92600,0,2021-03-25T18:32:52.039532Z,Lapsed,Manual,Pods,,,,,NonUser,Yes,Low,,Hand
use_szbo7bdMJiAL3MpFwSF1Tze3rnU,46,M,2011-07-21T00:00:00Z,fr,FRA,True,True,56700,0,2020-12-18T09:39:20.188028Z,Active,Manual,Pods,,,,,,No - maybe future,Low,,Hand
use_e6M7CF2hGYL1dZKqoAA1Tze7Fq7,26,F,2019-07-07T20:05:42Z,fr,FRA,True,True,44120,0,2021-03-10T23:19:52.329335Z,Active,Manual,Liquid,,,,,,No - maybe future,,,Hand
use_hc3riacCI7AXA1r0YYL1TzdkCK1,42,F,2018-02-18T18:09:16Z,fr,FRA,True,True,93330,1,2020-07-24T17:10:56.871553Z,Active,Manual,Pods,Known Trier,,Known Trier,Known Trier,,Yes,Low,,Hand
use_vqjNfsWmHpNmCzO7oNY1TzdpKiv,45,F,2007-11-27T00:00:00Z,fr,FRA,True,True,72440,2,2021-05-26T12:26:37.180723Z,Active,Manual,Pods,Known Trier,,Known Trier,Known Trier,,No,High,,Auto
use_z9fPGvMjbnhSLy7hmz21Tzeg3Im,38,F,2017-05-27T18:51:55Z,fr,FRA,True,True,51000,2,2021-03-10T20:08:45.746065Z,Lapsing,Manual,Liquid,,,,,Medium,Yes,,,Hand
use_akozmvH2Kbac5TGza6n1Tzecjsx,36,F,2008-12-01T00:00:00Z,fr,FRA,True,True,87220,3,2021-05-28T20:26:25.106166Z,Active,Electric,Pods,,,Known Trier,,,Yes,,,Auto
use_sKDbjwt3agJMfWInXZS1TzeG9jo,27,F,2015-04-16T12:13:41Z,FR,FRA,True,False,53000,4+,2020-08-22T11:13:09.59197Z,Lapsing,Electric,Liquid,,,,,NonUser,No - maybe future,Low,,Auto
use_DHXPRYj6CmtLhxtNXCI1TzfkAXH,35,F,2019-10-06T09:53:15Z,fr,FRA,True,True,59127,4,2020-12-24T12:04:27.716468Z,Active,Manual,Pods,,,,,NonUser,Yes,,,Auto
use_Qmulp9EWcSHQM7xHrDc1U9bljOP,31,F,2019-10-16T05:51:09Z,fr,FRA,True,True,76610,4+,2020-08-25T14:08:25.935111Z,Lapsing,Manual,Liquid,,,,,,No - maybe future,,,Hand
use_S7GVMFK8MTpheszZ9zg1Tzdrg5v,35,F,2016-10-07T12:33:02Z,fr,FRA,False,True,46100,2,2021-05-29T18:32:28.92073Z,Active,Electric,Liquid,,,,,,Yes,,,Auto
use_gp8YTyC44g71Bi2Mn1f1TzeWu3f,21,F,2018-10-15T22:31:56Z,fr,FRA,True,True,44100,0,2020-04-24T17:08:38.782118Z,Lapsed,Manual,Pods,,,,,,No - maybe future,,,Hand
use_5nedSJ96XPQ4LUmelzG1TzdPjg2,46,F,2019-09-08T15:49:23Z,fr,FRA,True,True,61000,2,2021-05-28T06:32:46.209009Z,Active,Electric,Liquid,Known Trier,,Known Trier,Known Trier,Medium,Yes,,,Auto
use_Uuf0T58NnR6WeT3nlpX1Tzdavf8,47,F,2017-06-20T08:27:46Z,fr,FRA,True,True,70800,2,2021-05-18T09:48:53.476759Z,Dormant,Electric,Pods,,,Known Trier,Known Trier,High,Yes,,,Auto
use_KSqx8RdGzib9L2aZoSj1Tzdgmic,45,F,2014-01-10T00:00:00Z,fr,FRA,True,True,33550,2,2021-04-02T12:12:23.114346Z,Active,Manual,Pods,,,Known Trier,,,Yes,,,Auto
use_KsTCMiRLg5QthOLV6oA1TzdvsLs,28,F,2018-04-01T14:02:35Z,fr,FRA,True,True,02590,,2020-07-09T10:13:41.860411Z,Lapsed,,Liquid,,,Known Trier,,,Yes,High,,Hand
use_3K73OsmHSSbEydKvWp71TzeH6hv,60,F,2015-11-30T12:24:34Z,fr,FRA,True,True,77340,0,2021-05-20T07:50:52.955795Z,Active,Manual,Liquid,Known Trier,,,,NonUser,No,High,1. Magasin de Proximit�,Hand
use_R2Fkpb0YWf3LiKT1WXA1TzddX2K,33,F,2016-03-14T11:18:43Z,fr,FRA,True,True,59300,3,2021-05-19T14:13:19.21273Z,Active,Manual,Pods,,,,,,Yes,High,,Hand
"use_jyaYbHtMmZ6syOOj6n81TzdiXmR,46,F,2015-03-06T18:17:06Z,fr,FRA,True,True,80800,0,2021-05-20T18:07:49.474304Z,Active,Manual,Liquid,,Known Trier,Known Trier,Known Trier,Low,""Yes, we love our furry friends"",Very high,,Auto"
use_XXjMmFtogwB3xre9qHC1Tzdx1Qa,48,F,2019-04-26T13:55:30Z,fr,FRA,True,True,38350,3,2020-12-05T15:56:25.519465Z,Active,Manual,Liquid,,,,Known Trier,,Yes,,,Hand
use_EVqK71W6mvACC1ApE9H1TzdcTUP,51,F,2016-04-23T20:22:10Z,fr,FRA,True,True,83000,1,2021-05-18T13:10:01.032758Z,Active,Electric,Liquid,,Known Trier,Known Trier,Known Trier,Medium,Yes,Low,,Hand
use_cKLkmNKD5WM49fgWsEu1TzdRz94,43,M,2017-07-22T13:25:59Z,fr,FRA,True,True,30150,2,2021-01-01T17:14:39.333524Z,Active,Electric,Liquid,,,,,,Yes,,,Auto
use_oIaxnMO9Lp3WFJ11aLy1TzeHemC,44,F,2015-02-23T23:30:51Z,fr,FRA,True,True,29600,0,2020-09-23T06:49:46.296565Z,Lapsed,Manual,Liquid,,,,,Medium,Yes,Medium,,Auto
use_nUGwJGNGYesFGBTEvX51Tze5BoG,32,F,2018-06-04T20:15:31Z,fr,FRA,True,True,78280,3,2021-05-28T21:01:42.531409Z,Active,Manual,Pods,,,,Known Trier,Medium,No,Low,,Hand
use_TThdffDFoKb4LHO66PU1TzednBo,48,F,2010-05-12T00:00:00Z,fr,FRA,True,True,60590,3,2021-05-02T10:37:41.431265Z,Active,Manual,Pods,Known Trier,,,,,Yes,High,,Auto
use_SX45aIVGtvygqewBO6A1TzdlQgi,61,F,2015-09-14T05:57:03Z,fr,FRA,True,True,92350,2,2021-05-19T17:04:31.970406Z,Active,Manual,Pods,,,,Known Trier,,No - maybe future,,,Auto
use_9E35ZgcOEAm5prto13n1TzddAjq,44,F,2017-07-12T20:59:24Z,fr,FRA,True,True,94260,3,2021-04-20T20:27:05.53127Z,Active,Manual,Liquid,,,Known Trier,Known Trier,High,No,Low,,Hand
use_Wct2VzSTwpYEfag5hAp1Tze3C2S,29,F,2016-09-12T15:38:30Z,fr,FRA,True,True,02680,1,2020-09-21T14:06:36.245756Z,Lapsed,Manual,Liquid,,,,,NonUser,Yes,High,,Hand
use_AmlRj85ttL6LeubGes31Tzda5Bh,59,F,2019-01-15T19:36:39Z,fr,FRA,True,True,07270,0,2021-04-02T23:33:51.249423Z,Active,Manual,Liquid,,,Known Trier,,,Yes,,,Hand
use_teftDG9ToD0KI0sYuD31Tzdb0ps,51,F,2017-10-03T21:08:35Z,fr,FRA,True,True,83120,2,2020-08-30T18:28:26.556949Z,Active,,Pods,,Known Trier,Known Trier,Known Trier,,Yes,Low,,Hand
use_OR8E3TofhRLdSrbys9u1Tzdxovv,27,F,2017-09-09T13:14:33Z,fr,FRA,True,True,62370,0,2021-05-26T00:26:39.540512Z,Lapsed,,Liquid,,,Known Trier,,,Yes,Low,,Auto
use_7JkzaD9vJjQ3wKBbXEL1TzdeDnY,57,F,2015-09-01T21:47:28Z,fr,FRA,True,True,33470,0,2020-08-31T17:55:16.120928Z,Active,Electric,Liquid,,,Known Trier,Known Trier,,Yes,Medium,4. HyperMarket,Auto
use_JwNdZgUXisqzJiQvwBI1Tze1goJ,23,F,2018-03-22T15:23:46Z,fr,FRA,True,True,37270,0,2021-04-07T15:10:26.194401Z,Lapsed,Manual,Liquid,,,Known Trier,Known Trier,,Yes,Medium,,Hand
use_7tV8ZNq0qqhaktkTuU01Tze2dzC,54,F,2019-05-08T18:28:58Z,fr,FRA,True,True,75011,0,2021-05-28T18:12:38.515028Z,Active,Manual,Pods,,,,Known Trier,High,No - maybe future,,,Hand
use_hDy0Pgxmc4FXfzymIBF1TzdkQ1B,43,F,2016-03-22T13:39:26Z,fr,FRA,True,True,62100,3,2020-06-18T14:22:24.128586Z,Lapsing,Manual,Liquid,,,Known Trier,Known Trier,,Yes,High,,Hand
use_mF4V4cGKY8Oim3GeWga1TzdovQH,32,F,2017-05-23T09:07:56Z,fr,FRA,True,False,02430,3,2021-01-24T15:56:19.158021Z,Active,Manual,Liquid,Known Trier,,Known Trier,Known Trier,,No - maybe future,,,Hand
use_wJ0gyZIZ9O31pX8WEyu1TzdhcvI,41,F,2012-06-18T00:00:00Z,fr,FRA,True,True,01150,2,2020-06-18T10:26:37.736501Z,Lapsing,Electric,Pods,,,,,,No,High,2. Moyenne Surface,Auto
"use_MnRp8HcrWzQT2kcImwo1TzeH2Wj,63,F,2006-01-23T00:00:00Z,fr,FRA,True,True,31200,3,2021-02-26T13:11:27.488901Z,Active,Manual,,,,Known Trier,,Medium,""Oui, j'adore nos petites boules de poils !"",,,Hand"
use_WR2piUSP1oi4UdxhKOG1Tzewkny,49,F,2018-12-29T18:27:03Z,fr,FRA,True,True,62940,3,2020-09-21T15:16:23.181545Z,Lapsing,Manual,Liquid,,,,,,Yes,,,Hand
use_lZUQOT0xXmejREc1mSr1TzeJmmt,80,F,2017-10-28T09:50:51Z,fr,FRA,True,True,33700,0,2021-05-18T17:50:52.426827Z,Lapsed,Manual,Pods,,,Known Trier,Known Trier,Low,Yes,,,Hand
use_gCabHtCbgal2zl3M7IP1TzeIE4g,30,F,2015-08-26T20:26:00Z,fr,FRA,True,True,59554,1,2021-04-28T13:10:19.573112Z,Active,Manual,Liquid,,,,,,Yes,High,,Hand
use_BXGkA5El5UNLE0MyhLJ1TzdfnJo,41,F,2018-04-02T19:58:01Z,fr,FRA,True,True,29140,2,2021-05-24T19:34:36.314574Z,Active,Manual,Liquid,Known Trier,,Known Trier,Known Trier,,Yes,Medium,,Auto
use_hkGhMXnEcSVu5NoweLN1TzdNcae,31,F,2019-06-19T12:58:18Z,fr,FRA,True,True,35150,0,2020-08-13T11:50:16.047056Z,Lapsed,Electric,Pods,,,,,Low,Yes,,,Hand
use_KglPridghx9KK3DyPpG1TzfVkfw,24,F,2018-02-18T19:01:34Z,fr,FRA,True,True,62350,0,2020-09-18T05:30:47.869539Z,Active,Electric,Liquid,Known Trier,,,,,No - maybe future,Low,2. Moyenne Surface,Auto
"use_Gxe96ACZfgLnnOg8H2k1TzdcIu6,39,F,2016-03-31T05:37:00Z,fr,FRA,True,True,70300,1,2021-03-26T15:11:16.416607Z,Active,Electric,,,,,,,""Oui, j'adore nos petites boules de poils !"",Medium,3. SuperMarket,Hand"
use_HWyZoBIZsseIpxsnQo41TzdXZlC,42,F,2015-08-28T17:43:50Z,fr,FRA,True,True,94410,2,2020-05-05T15:25:14.342503Z,Lapsing,Electric,Pods,,,,,,Yes,Medium,,Auto
use_xNHOtz5I89BK0WjfqtA1TzdjqmT,43,F,2008-03-03T00:00:00Z,fr,FRA,True,True,33210,0,2021-05-19T07:41:03.410984Z,Active,Manual,Liquid,,,Known Trier,Known Trier,,Yes,High,,Auto
use_Nh6FSlRnesczDtv7PVH1Tzdwdgb,26,F,2017-04-19T10:35:40Z,fr,FRA,True,True,51260,1,2020-08-21T18:40:36.628485Z,Lapsed,Manual,Pods,,,,,NonUser,Yes,Medium,,Hand
use_LMDoLPoVxTUpfS5XFBw1TzdZnuB,63,F,2019-08-13T14:54:45Z,fr,FRA,True,True,35430,0,2020-06-18T09:53:26.72479Z,Active,Manual,Pods,,,,,,Yes,,,Hand
use_vkR9YWDS8HJXeL4oEJg1TzdgNFV,45,F,2015-04-03T23:34:40Z,fr,FRA,True,True,64420,2,2021-04-05T14:44:02.803093Z,Active,Electric,Liquid,Known Trier,Known Trier,Known Trier,Known Trier,,No,,,Hand
use_bCmDnEI1aBDsxdU4WlM1TzfAeK6,36,M,2018-02-02T13:00:37Z,fr,FRA,True,True,93110,2,2021-01-05T18:10:45.802088Z,Active,Electric,Liquid,,,,,,Yes,Low,,Hand
use_3AgsTtBUAeep1flwojR1TzdpUR2,30,F,2018-08-30T16:09:31Z,fr,FRA,False,False,94290,1,2020-10-24T18:00:52.847331Z,Lapsing,Electric,Pods,,,Known Trier,Known Trier,,No - maybe future,,,Hand
use_cLoTZEA2k3jEN7bCixB1TzddGDH,46,F,2018-02-19T13:58:47Z,fr,FRA,True,True,66000,3,2020-10-15T06:04:56.037445Z,Active,Electric,Liquid,,,Known Trier,Known Trier,Medium,No,High,,Auto
use_xPxKhphoOy6QrSP0rQs1Tze3qpS,37,M,2010-03-19T00:00:00Z,fr,FRA,True,True,35690,1,2021-05-19T08:19:05.850353Z,Active,Electric,Liquid,,,,,,Yes,Medium,,Hand
use_Cxa0XmHOKb4zbmspQFW1TzeDpSr,45,F,2019-07-16T10:01:02Z,fr,FRA,True,True,89580,2,2021-02-19T14:16:45.797215Z,Active,Manual,Liquid,Known Trier,,Known Trier,Known Trier,Low,Yes,Medium,,Auto
use_SB931RlsJt2HoR7reRd1Tzde2oh,49,F,2015-03-20T09:56:44Z,fr,FRA,True,True,80620,2,2021-05-25T12:52:32.81873Z,Active,Electric,Pods,Known Trier,,Known Trier,Known Trier,Low,Yes,High,,Auto
use_941SUeAGvT2jrs2tQj71TzepLnS,27,F,2018-09-30T21:00:31Z,fr,FRA,True,True,30900,0,2021-02-04T16:28:15.152675Z,Active,Manual,Pods,,,Known Trier,Known Trier,NonUser,No,,6. Hard Discounter,Auto
use_Zyr6sFfFNXz5SCs6aV91TzdaqsY,31,F,2018-02-19T23:25:13Z,fr,FRA,True,True,59250,2,2021-05-12T11:44:06.297012Z,Active,Manual,Liquid,,,Known Trier,Known Trier,Low,Yes,,,Hand
use_mTFxpixjYkraKH65A931TzdtJhb,49,M,2017-10-23T15:39:29Z,fr,FRA,True,True,59100,0,2021-05-22T09:08:21.959678Z,Active,,Liquid,Known Trier,Known Trier,Known Trier,Known Trier,,No - maybe future,Low,,Hand
use_2pSKmj00O3qLdD8r2MK1TzdOMk6,44,M,2015-06-25T00:00:00Z,fr,FRA,True,True,38121,2,2020-12-05T16:24:35.194289Z,Lapsing,Electric,,,,,,Medium,No,Low,5. Drive,Auto
use_bUMWhRiBwKP6hJN9hjW1Tzdrn0y,42,F,2015-09-17T15:22:42Z,fr,FRA,True,True,45200,1,2021-05-18T12:50:15.483348Z,Active,Manual,Pods,,Known Trier,,,Low,Yes,High,,Auto
use_2DX0AmEUGl6SStGONof1TzdnBId,29,F,2018-05-01T14:02:14Z,fr,FRA,False,True,37340,1,2021-05-06T17:09:51.320544Z,Active,Manual,Liquid,,,,,NonUser,No,,5. Drive,Hand
use_0kez0R6RG7NHhgtA02C1TzdOlXp,41,F,2006-06-12T00:00:00Z,fr,FRA,True,True,92110,1,2021-04-10T12:32:12.052425Z,Active,Electric,Powder,Known Trier,,,,High,No - maybe future,Low,,Hand
use_sbkRy2fa0Rib1BMRl951TzeCiGt,77,F,2015-03-23T17:51:31Z,fr,FRA,True,True,50800,0,2021-05-08T10:25:03.767888Z,Active,Electric,Pods,,,,,,Yes,Low,,Auto
use_BuTw4YAmEZRtUBRYwyB1TzdoHRz,34,F,2014-08-28T00:00:00Z,fr,FRA,True,True,62110,1,2021-04-09T09:23:18.90994Z,Active,Manual,Pods,Known Trier,,Known Trier,Known Trier,,Yes,High,,Hand
use_a9Yfy3r6SzGRj5M4Mr71TzdtzZT,28,F,2019-01-14T22:09:37Z,fr,FRA,False,False,51100,1,2021-02-04T14:07:39.128327Z,Active,Manual,Liquid,,,Known Trier,,,No,,,Hand
use_mmjGIGUDAHnPaVjFDAh1TzdoJLN,35,F,2015-02-17T21:02:16Z,fr,FRA,True,True,10210,1,2021-05-26T07:46:35.982038Z,Active,Manual,Pods,Known Trier,Known Trier,Known Trier,Known Trier,NonUser,No,Very high,,Auto
use_3KybIqYU3iU15LCHb2b1TzdbBNc,57,F,2006-05-02T00:00:00Z,fr,FRA,True,True,72000,0,2020-04-06T12:53:13.731426Z,Active,Manual,Powder,,,,,Medium,No - maybe future,Low,,Hand
use_JzCcr3nVMEbc5vZRpqE1TzfKL3I,31,F,2015-09-14T06:02:55Z,fr,FRA,True,True,61700,3,2021-03-25T13:47:41.349034Z,Lapsing,Manual,Liquid,,,,,,Yes,Low,,Auto
use_hyPmCUopc45r6FcpMGI1TzetOlH,37,F,2018-01-29T21:01:54Z,fr,FRA,True,True,59500,2,2020-05-12T19:23:43.536962Z,Lapsing,Manual,Pods,,,,,NonUser,Yes,,,Auto
use_8e9Ho7X4ksU8ofiSQgK1TzddjZO,58,F,2007-09-10T00:00:00Z,fr,FRA,True,False,14130,0,2021-02-24T09:22:18.466434Z,Active,Manual,Pods,,,,,,Yes,Low,,Auto
use_9ZrtptittPZ2pYalJJ01Tw02HnZ,31,F,2017-07-18T11:58:48Z,fr,FRA,True,True,78440,2,2020-11-25T17:28:13.548321Z,Lapsing,Electric,Pods,Known Trier,Known Trier,Known Trier,Known Trier,,No - maybe future,,,Hand
use_vjkX03gVByIW6S0OkOL1Tzdk94a,33,F,2015-03-21T11:07:42Z,fr,FRA,True,True,63190,0,2021-02-19T15:20:15.186657Z,Lapsed,Electric,,,,,,NonUser,Yes,Very high,2. Moyenne Surface,Auto
use_fqZo4QM9HsQrDehmDeD1Tzdeq2t,53,F,2012-04-20T00:00:00Z,fr,FRA,False,False,94700,1,2021-03-29T11:19:16.373187Z,Active,Manual,Pods,,,Known Trier,Known Trier,,No,Low,,Auto
use_ljrD4Nh2PpMev3HWZK31TzdcuxV,49,F,2016-05-19T10:43:12Z,fr,FRA,True,True,59360,2,2021-05-29T13:11:39.889404Z,Active,Manual,Pods,Known Trier,,Known Trier,Known Trier,Low,Yes,Medium,,Hand
use_579gRgNhigf9et7CJAB1TzdqlZ2,34,M,2012-10-28T00:00:00Z,fr,FRA,True,True,73420,0,2021-04-07T23:13:45.037311Z,Active,Electric,Liquid,,,Known Trier,,Low,No - maybe future,Low,,Hand
use_hlvIj8y2OnbFj8o5vd51Tzdb86b,31,F,2019-01-10T03:23:40Z,fr,FRA,True,True,97250,4+,2020-11-15T12:47:12.690858Z,Active,Manual,Pods,,,,,NonUser,No - maybe future,,3. SuperMarket,Hand
use_JqkfiF9uN4JKATjbaUY1Tzdq8Tr,50,F,2010-02-13T00:00:00Z,fr,FRA,True,True,56250,,2021-05-05T08:19:02.376929Z,Active,Electric,,,,,Known Trier,,Yes,Medium,,Hand
use_wEGxB5DW4CrPlAx1WuX1TzdWqRu,39,F,2012-09-04T00:00:00Z,fr,FRA,True,False,67620,2,2021-04-05T17:32:35.959038Z,Active,Electric,Liquid,,,,,,No - maybe future,High,,Hand
use_IAfoVxvjOOM3RKx6xKV1Tzdib8L,66,F,2016-05-12T14:00:22Z,fr,FRA,True,True,60200,0,2020-11-25T18:05:34.790624Z,Active,Electric,Liquid,,,,,,No,Very high,,Hand
use_TU7OSnVyKGdYEyLGveE1TzdSJJB,40,F,2017-03-17T17:46:54Z,fr,FRA,True,True,92000,1,2020-10-07T07:37:28.864095Z,Lapsing,Manual,Pods,,,,,,No - maybe future,,,Hand
use_SniFzUpF8XNwN1VxLLF1TzeDVpU,67,F,2015-04-05T14:06:58Z,fr,FRA,True,True,17110,0,2021-05-29T07:19:26.493414Z,Active,Manual,Liquid,,,Known Trier,Known Trier,,No - maybe future,Medium,,Auto
use_2Y3evA7SqTLMf2odIgJ1TzdjdS3,47,M,2014-11-10T00:00:00Z,fr,FRA,True,True,59173,3,2021-04-08T20:59:46.582011Z,Active,Electric,Pods,,,,,Medium,No - maybe future,Low,2. Moyenne Surface,Auto
use_dpyT8Qhxv3s14x4GGOO1TzdckVe,39,F,2017-12-15T13:53:36Z,fr,FRA,False,True,93220,2,2021-04-20T13:47:55.174925Z,Active,Manual,Liquid,,,,Known Trier,High,No,,,Auto
use_cgiiM0snSPusysuwBLg1Tzdn5Ld,39,F,2015-01-19T00:00:00Z,fr,FRA,True,True,69007,,2020-08-31T07:02:23.931802Z,Lapsing,Manual,Liquid,,,,,Medium,No - maybe future,Low,,Hand
use_v6pRiSoYSkMjWUvXzfy1Tze2SyA,28,F,2016-01-01T05:55:20Z,fr,FRA,True,True,42270,3,2021-05-14T20:03:23.657624Z,Active,Manual,Liquid,,,Known Trier,,,No - maybe future,Low,,Auto
use_gsIJkUMzg1z4hgbu66M1TzeDEi7,28,F,2015-03-15T21:05:49Z,fr,FRA,False,True,63910,1,2020-08-07T17:05:00.150476Z,Lapsed,Electric,Liquid,,,,,,Yes,Medium,,Auto
use_pIqgrt3HeIy16Htn58C1TzdnaIe,33,F,2015-08-31T17:11:46Z,fr,FRA,True,True,44580,2,2021-05-28T20:58:23.673936Z,Active,Electric,Liquid,,,,Known Trier,,Yes,Low,,Hand
use_0YP8sLMcc6AtidYPBzG1TzdbHK2,63,M,2007-05-28T00:00:00Z,fr,FRA,True,True,35610,0,2021-01-30T14:09:16.23763Z,Active,,Pods,Known Trier,,Known Trier,,NonUser,Yes,,,Auto
use_2RPevEtxRWlMBadabEk1TzfKkpR,32,F,2019-10-04T20:05:18Z,fr,FRA,True,True,91330,2,2020-04-30T11:36:42.891411Z,Lapsing,Manual,Liquid,,,,,,Yes,High,,Hand
use_KtQTgmzrqpFgqTNI0oT1TzdvDto,47,F,2015-03-18T11:46:05Z,fr,FRA,True,True,64500,1,2021-03-30T16:43:22.383188Z,Lapsing,Electric,Liquid,,,,,,Yes,High,,Hand
use_LLsgvEc7tX8p4HuVr1Y1TzdlKOB,63,M,2017-09-18T14:57:22Z,fr,FRA,True,True,62850,1,2020-04-05T08:32:06.792235Z,Lapsing,Manual,Liquid,,,,Known Trier,Medium,Yes,,2. Moyenne Surface,Auto
use_W7shDDMEZG3QrsrsuT71TzdcFC0,43,F,2015-03-15T09:33:08Z,fr,FRA,True,False,51100,2,2021-02-26T07:53:19.487731Z,Active,Electric,Liquid,,,,,,No,Low,,Hand
use_qq9JfrFqnvo2hFoTbKW1Tze0TfW,38,F,2019-03-01T23:59:34Z,fr,FRA,True,True,45430,3,2021-05-06T15:16:23.567636Z,Active,Manual,Liquid,,,Known Trier,,Low,No,,,Auto
use_48unK7E46S1OhDQiyJL1Tze0EVT,28,F,2018-07-02T22:58:40Z,fr,FRA,True,True,13360,1,2020-11-19T20:57:08.080843Z,Active,Electric,Powder,,,Known Trier,Known Trier,,No,Low,,Hand
use_gXx1g3EgRNcHQQ5AYv61TzdPc8i,26,F,2015-03-21T16:06:36Z,fr,FRA,True,True,59610,1,2020-09-20T21:15:40.179872Z,Lapsed,Electric,Liquid,Known Trier,Known Trier,Known Trier,,,Yes,Low,,Auto
use_rvbb2meZIMgl0peRW3w1TzdtiuA,30,F,2015-01-12T00:00:00Z,fr,FRA,True,True,22580,4+,2021-03-23T12:25:34.079103Z,Active,Manual,Liquid,,,,,,Yes,,,Hand
use_G7902ZFH0Dm7P02fhpQ1Tzf2KOk,38,F,2018-04-03T08:27:29Z,fr,FRA,True,True,80150,3,2020-10-02T16:07:45.73229Z,Lapsing,Electric,Liquid,,,,,,Yes,,1. Magasin de Proximit�,Auto
use_Fk5IYFshJShveUuXiMV1U9bpFMX,49,F,2019-11-11T22:57:58Z,fr,FRA,True,True,45200,2,2020-09-19T07:10:50.353053Z,Active,Manual,Liquid,,,,,,Yes,,,Hand
use_44nOU0BM8T5hC6xtTM01TzdbSpE,36,F,2017-09-05T10:16:39Z,fr,FRA,True,True,62215,,2021-05-22T21:41:47.619147Z,Active,Manual,Pods,,Known Trier,Known Trier,Known Trier,NonUser,Yes,Very high,2. Moyenne Surface,Auto
use_PBhexQXpuj9dSQ6v1jw1TzdpA5k,40,F,2007-05-28T00:00:00Z,fr,FRA,True,True,44100,0,2021-03-17T12:22:47.868689Z,Active,Manual,Pods,Known Trier,Known Trier,Known Trier,Known Trier,,No - maybe future,Medium,,Hand
use_PVWNMVqi72FH7xLV4El1TzgMVJF,45,F,2019-09-03T09:02:58Z,fr,FRA,True,True,57230,4,2020-08-07T10:01:06.901295Z,Lapsing,Manual,Liquid,,,,,Medium,No - maybe future,Very high,,Auto
use_tHjRmMYNDFmrg5IMEcX1TzdxI0E,42,F,2019-01-31T08:50:53Z,fr,FRA,True,True,93290,0,2020-12-01T10:37:47.966647Z,Lapsing,Manual,Pods,,,Known Trier,Known Trier,,Yes,,,Hand
use_lHSPoyti8WRgr1D45p81Tzdp7si,52,F,2015-03-25T10:37:56Z,fr,FRA,True,True,44150,1,2021-05-19T11:41:57.374012Z,Active,Manual,Liquid,,,Known Trier,,,No - maybe future,High,,Auto
use_nPNHt0i8CHIg2NVdjGR1Tzdn8qg,45,F,2015-09-17T09:13:19Z,fr,FRA,True,True,02100,2,2020-12-29T20:09:45.05252Z,Active,Electric,Pods,Known Trier,,Known Trier,Known Trier,,No,,3. SuperMarket,Auto
use_lmLOhuh4rscvMk4Y1pX1Tzdzs39,36,F,2012-02-13T00:00:00Z,fr,FRA,True,True,68100,3,2021-05-28T19:04:30.287044Z,Active,Electric,Pods,Known Trier,,Known Trier,Known Trier,Low,No - maybe future,,3. SuperMarket,Auto
use_vCi4dFZZdZK7IblEvkY1TzdgvyO,41,M,2017-03-20T09:05:50Z,fr,FRA,True,True,95430,4,2021-04-25T16:24:40.719033Z,Active,Electric,Powder,,,,,,Yes,Medium,,Hand
use_Oxe9gPU9uz5ym9Skr5t1TzdNTps,55,F,2015-10-17T21:28:08Z,fr,FRA,False,True,67480,2,2021-05-12T17:03:35.278276Z,Active,Electric,Liquid,,,Known Trier,Known Trier,NonUser,No - maybe future,Medium,1. Magasin de Proximit�,Hand
use_TTmBWN7lUOnNfmiK8CM1TzdoJKG,51,F,2006-03-09T00:00:00Z,fr,FRA,True,True,60180,0,2021-03-03T21:46:01.963989Z,Active,Manual,Liquid,,,,,NonUser,Yes,,2. Moyenne Surface,Auto
use_sCm0vUhQEKQYsKG5Mj21TzdjL9B,36,F,2018-04-04T10:20:59Z,fr,FRA,True,True,76210,4+,2020-12-28T18:03:30.203009Z,Active,Manual,Liquid,,,,Known Trier,,Yes,High,3. SuperMarket,Hand
